"Lat: -0.5, Long: -19.5, over the ocean",year,obs_anoms,smoothed_anoms,rcp26,rcp45,rcp60,rcp85
198,2048,,,1.151,1.264,1.214,1.72
199,2049,,,1.151,1.378,1.307,1.747
200,2050,,,1.133,1.361,1.283,1.785
201,2051,,,1.106,1.42,1.339,1.802
202,2052,,,1.08,1.38,1.282,1.866
203,2053,,,1.139,1.478,1.274,1.865
204,2054,,,1.146,1.46,1.44,1.97
205,2055,,,1.123,1.494,1.437,2.013
206,2056,,,1.188,1.43,1.386,1.973
207,2057,,,1.092,1.465,1.365,2.077
208,2058,,,1.14,1.511,1.458,2.165
209,2059,,,1.09,1.597,1.52,2.196
210,2060,,,1.107,1.641,1.463,2.246
211,2061,,,1.055,1.557,1.543,2.244
212,2062,,,1.118,1.601,1.581,2.253
213,2063,,,1.111,1.629,1.49,2.29
214,2064,,,1.106,1.606,1.574,2.353
215,2065,,,1.143,1.583,1.578,2.41
216,2066,,,1.201,1.663,1.59,2.464
217,2067,,,1.189,1.681,1.715,2.524
218,2068,,,1.088,1.631,1.722,2.496
219,2069,,,1.105,1.636,1.665,2.486
220,2070,,,1.078,1.713,1.73,2.529
221,2071,,,1.131,1.764,1.778,2.698
222,2072,,,1.123,1.668,1.747,2.734
223,2073,,,1.127,1.72,1.745,2.724
224,2074,,,1.107,1.734,1.808,2.803
225,2075,,,1.104,1.72,1.916,2.84
226,2076,,,1.049,1.721,1.849,2.868
227,2077,,,1.059,1.671,1.962,2.874
228,2078,,,1.134,1.696,1.89,2.886
229,2079,,,1.123,1.734,1.941,2.984
230,2080,,,1.077,1.736,1.92,3.023
231,2081,,,1.025,1.795,2.006,3.03
232,2082,,,1.049,1.783,2.035,3.101
233,2083,,,1.044,1.76,2.008,3.168
234,2084,,,1.092,1.776,2.026,3.128
235,2085,,,1.081,1.784,2.134,3.173
236,2086,,,1.054,1.816,2.143,3.284
237,2087,,,1.165,1.76,2.185,3.299
238,2088,,,1.064,1.774,2.097,3.334
239,2089,,,1.028,1.777,2.126,3.362
240,2090,,,1.111,1.893,2.126,3.427
241,2091,,,1.086,1.828,2.209,3.436
242,2092,,,1.086,1.76,2.226,3.536
243,2093,,,1.044,1.779,2.253,3.586
244,2094,,,1.142,1.734,2.29,3.586
245,2095,,,1.053,1.751,2.26,3.648
246,2096,,,1.037,1.761,2.248,3.667
247,2097,,,0.972,1.741,2.258,3.751
248,2098,,,1.079,1.861,2.298,3.744
249,2099,,,1.064,1.84,2.399,3.799
250,2100,,,0.989,1.821,2.369,3.775
